phīnn	pʰĩ˧
--pi	pi˨
pi	pi˥
pí	pi˥˧
pì	pi˨˩
pî	pi˧˥
pī	pi˧
--pinn	pĩ˨
pinn	pĩ˥
pínn	pĩ˥˧
pìnn	pĩ˨˩
pînn	pĩ˧˥
pīnn	pĩ˧
phit	pʰit˩
phi̍t	pʰit˥
pit	pit˩
pi̍t	pit˥
--phiunn	pʰiũ˨
phiunn	pʰiũ˥
phíúnn	pʰiũ˥˧
phìùnn	pʰiũ˨˩
phîûnn	pʰiũ˧˥
phīūnn	pʰiũ˧
piô	piu˧˥
piō	piu˧
--piu	piu˨
piu	piu˥
piú	piu˥˧
più	piu˨˩
--piunn	piũ˨
piunn	piũ˥
píúnn	piũ˥˧
pìùnn	piũ˨˩
pîûnn	piũ˧˥
pīūnn	piũ˧
pik	pɪk˩
pi̍k	pɪk˥
phik	pʰɪk˩
phi̍k	pʰɪk˥
--phng	pʰŋ̍˨
phng	pʰŋ̍˥
phng	pʰŋ̍˥˧
phng	pʰŋ̍˨˩
phng	pʰŋ̍˧˥
phng	pʰŋ̍˧
--png	pŋ̍˨
png	pŋ̍˥
png	pŋ̍˥˧
png	pŋ̍˨˩
png	pŋ̍˧˥
png	pŋ̍˧
phok	pʰɔk˩
pho̍k	pʰɔk˥
pok	pɔk˩
po̍k	pɔk˥
--phong	pʰɔŋ˨
phong	pʰɔŋ˥
phóng	pʰɔŋ˥˧
phòng	pʰɔŋ˨˩
phông	pʰɔŋ˧˥
phōng	pʰɔŋ˧
--pong	pɔŋ˨
pong	pɔŋ˥
póng	pɔŋ˥˧
pòng	pɔŋ˨˩
pông	pɔŋ˧˥
pōng	pɔŋ˧
--pho	pʰo˨
pho	pʰo˥
phó	pʰo˥˧
phò	pʰo˨˩
phô	pʰo˧˥
phō	pʰo˧
--phoo	pʰɔ˨
phoo	pʰɔ˥
phóo	pʰɔ˥˧
phòo	pʰɔ˨˩
phôo	pʰɔ˧˥
phōo	pʰɔ˧
--phonn	pʰɔ̃˨
phonn	pʰɔ̃˥
phónn	pʰɔ̃˥˧
phònn	pʰɔ̃˨˩
phônn	pʰɔ̃˧˥
phōnn	pʰɔ̃˧
--po	po˨
po	po˥
pó	po˥˧
pò	po˨˩
pô	po˧˥
pō	po˧
--poo	pɔ˨
poo	pɔ˥
póo	pɔ˥˧
pòo	pɔ˨˩
pôo	pɔ˧˥
pōo	pɔ˧
--ponn	pɔ̃˨
ponn	pɔ̃˥
pónn	pɔ̃˥˧
pònn	pɔ̃˨˩
pônn	pɔ̃˧˥
pōnn	pɔ̃˧
--phir	pʰɨ˨
phir	pʰɨ˥
phír	pʰɨ˥˧
phìr	pʰɨ˨˩
phîr	pʰɨ˧˥
phīr	pʰɨ˧
--pir	pɨ˨
pir	pɨ˥
pír	pɨ˥˧
pìr	pɨ˨˩
pîr	pɨ˧˥
pīr	pɨ˧
--phuai	pʰuai˨
phuai	pʰuai˥
phuái	pʰuai˥˧
phuài	pʰuai˨˩
phuâi	pʰuai˧˥
phuāi	pʰuai˧
--puai	puai˨
puai	puai˥
puái	puai˥˧
puài	puai˨˩
puâi	puai˧˥
puāi	puai˧
--phuan	pʰuan˨
phuan	pʰuan˥
phuán	pʰuan˥˧
phuàn	pʰuan˨˩
phuân	pʰuan˧˥
phuān	pʰuan˧
--puan	puan˨
puan	puan˥
puán	puan˥˧
puàn	puan˨˩
puân	puan˧˥
puān	puan˧
--phua	pʰua˨
phua	pʰua˥
phuá	pʰua˥˧
phuà	pʰua˨˩
phuâ	pʰua˧˥
phuā	pʰua˧
--pua	pua˨
pua	pua˥
puá	pua˥˧
puà	pua˨˩
puâ	pua˧˥
puā	pua˧
--phue	pʰue˨
phue	pʰue˥
phué	pʰue˥˧
phuè	pʰue˨˩
phuê	pʰue˧˥
phuē	pʰue˧
--pue	pue˨
pue	pue˥
pué	pue˥˧
puè	pue˨˩
puê	pue˧˥
puē	pue˧
--phu	pʰu˨
phu	pʰu˥
phú	pʰu˥˧
phù	pʰu˨˩
phû	pʰu˧˥
phū	pʰu˧
--pu	pu˨
pu	pu˥
pú	pu˥˧
pù	pu˨˩
pû	pu˧˥
pū	pu˧
--sai	sai˨
sai	sai˥
sái	sai˥˧
sài	sai˨˩
sâi	sai˧˥
sāi	sai˧
--sainn	saĩ˨
sainn	saĩ˥
sáinn	saĩ˥˧
sàinn	saĩ˨˩
sâinn	saĩ˧˥
sāinn	saĩ˧
sak	sak˩
sa̍k	sak˥
--sam	sam˨
sam	sam˥
sám	sam˥˧
sàm	sam˨˩
sâm	sam˧˥
sām	sam˧
sap	sap˩
sa̍p	sap˥
sah	saʔ˩
sa̍h	saʔ˥
--sa	sa˨
sa	sa˥
sá	sa˥˧
sà	sa˨˩
sâ	sa˧˥
sā	sa˧
--sann	sã˨
sann	sã˥
sánn	sã˥˧
sànn	sã˨˩
sânn	sã˧˥
sānn	sã˧
sat	sat˩
sa̍t	sat˥
--sau	sau˨
sau	sau˥
sáu	sau˥˧
sàu	sau˨˩
sâu	sau˧˥
sāu	sau˧
--sian	sɪɛn˨
sian	sɪɛn˥
sián	sɪɛn˥˧
siàn	sɪɛn˨˩
siân	sɪɛn˧˥
siān	sɪɛn˧
--se	se˨
se	se˥
sé	se˥˧
sè	se˨˩
sê	se˧˥
sē	se˧
--senn	sẽ˨
senn	sẽ˥
sénn	sẽ˥˧
sènn	sẽ˨˩
sênn	sẽ˧˥
sēnn	sẽ˧
sioh	sɪəʔ˩
sio̍h	sɪəʔ˥
--so	sə˨
so	sə˥
só	sə˥˧
sò	sə˨˩
sô	sə˧˥
sō	sə˧
--sim	sim˨
sim	sim˥
sím	sim˥˧
sìm	sim˨˩
sîm	sim˧˥
sīm	sim˧
--sing	siŋ˨
sing	siŋ˥
síng	siŋ˥˧
sìng	siŋ˨˩
sîng	siŋ˧˥
sīng	siŋ˧
sip	sip˩
si̍p	sip˥
--si	si˨
si	si˥
sí	si˥˧
sì	si˨˩
sî	si˧˥
sī	si˧
--sinn	sĩ˨
sinn	sĩ˥
sínn	sĩ˥˧
sìnn	sĩ˨˩
sînn	sĩ˧˥
sīnn	sĩ˧
sit	sit˩
si̍t	sit˥
--siunn	siũ˨
siunn	siũ˥
síúnn	siũ˥˧
sìùnn	siũ˨˩
sîûnn	siũ˧˥
sīūnn	siũ˧
sik	sɪk˩
si̍k	sɪk˥
--sng	sŋ̍˨
sng	sŋ̍˥
sng	sŋ̍˥˧
sng	sŋ̍˨˩
sng	sŋ̍˧˥
sng	sŋ̍˧
siok	sɪɔk˩
sio̍k	sɪɔk˥
sok	sɔk˩
so̍k	sɔk˥
--som	sɔm˨
som	sɔm˥
sóm	sɔm˥˧
sòm	sɔm˨˩
sôm	sɔm˧˥
sōm	sɔm˧
--song	sɔŋ˨
song	sɔŋ˥
sóng	sɔŋ˥˧
sòng	sɔŋ˨˩
sông	sɔŋ˧˥
sōng	sɔŋ˧
--so	so˨
so	so˥
só	so˥˧
sò	so˨˩
sô	so˧˥
sō	so˧
--soo	sɔ˨
soo	sɔ˥
sóo	sɔ˥˧
sòo	sɔ˨˩
sôo	sɔ˧˥
sōo	sɔ˧
--sonn	sɔ̃˨
sonn	sɔ̃˥
sónn	sɔ̃˥˧
sònn	sɔ̃˨˩
sônn	sɔ̃˧˥
sōnn	sɔ̃˧
--sir	sɨ˨
sir	sɨ˥
sír	sɨ˥˧
sìr	sɨ˨˩
sîr	sɨ˧˥
sīr	sɨ˧
--suai	suai˨
suai	suai˥
suái	suai˥˧
suài	suai˨˩
suâi	suai˧˥
suāi	suai˧
--suan	suan˨
suan	suan˥
suán	suan˥˧
suàn	suan˨˩
suân	suan˧˥
suān	suan˧
--sua	sua˨
sua	sua˥
suá	sua˥˧
suà	sua˨˩
suâ	sua˧˥
suā	sua˧
--sue	sue˨
sue	sue˥
sué	sue˥˧
suè	sue˨˩
suê	sue˧˥
suē	sue˧
--su	su˨
su	su˥
sú	su˥˧
sù	su˨˩
sû	su˧˥
sū	su˧
--tshiau	tɕʰɪaʊ˨
--tshiau	tɕʰɪaʊ˨
tshiau	tɕʰɪaʊ˥
tshiáu	tɕʰɪaʊ˥˧
tshiàu	tɕʰɪaʊ˨˩
tshiâu	tɕʰɪaʊ˧˥
tshiāu	tɕʰɪaʊ˧
--tsiau	tɕɪaʊ˨
tsiau	tɕɪaʊ˥
tsiáu	tɕɪaʊ˥˧
tsiàu	tɕɪaʊ˨˩
tsiâu	tɕɪaʊ˧˥
tsiāu	tɕɪaʊ˧
--tsai	tɕai˨
tsai	tɕai˥
tsái	tɕai˥˧
tsài	tɕai˨˩
tsâi	tɕai˧˥
tsāi	tɕai˧
--tsiainn	tɕaĩ˨
tsiainn	tɕaĩ˥
tsiáinn	tɕaĩ˥˧
tsiàinn	tɕaĩ˨˩
tsiâinn	tɕaĩ˧˥
tsiāinn	tɕaĩ˧
--tai	tai˨
tai	tai˥
tái	tai˥˧
tài	tai˨˩
tâi	tai˧˥
tāi	tai˧
--tainn	taĩ˨
tainn	taĩ˥
táinn	taĩ˥˧
tàinn	taĩ˨˩
tâinn	taĩ˧˥
tāinn	taĩ˧
--thai	tʰai˨
thai	tʰai˥
thái	tʰai˥˧
thài	tʰai˨˩
thâi	tʰai˧˥
thāi	tʰai˧
--thainn	tʰaĩ˨
thainn	tʰaĩ˥
tháinn	tʰaĩ˥˧
thàinn	tʰaĩ˨˩
thâinn	tʰaĩ˧˥
thāinn	tʰaĩ˧
tak	tak˩
ta̍k	tak˥
thak	tʰak˩
tha̍k	tʰak˥
--tam	tam˨
tam	tam˥
tám	tam˥˧
tàm	tam˨˩
tâm	tam˧˥
tām	tam˧
--tham	tʰam˨
tham	tʰam˥
thám	tʰam˥˧
thàm	tʰam˨˩
thâm	tʰam˧˥
thām	tʰam˧
tap	tap˩
ta̍p	tap˥
thap	tʰap˩
tha̍p	tʰap˥
tah	taʔ˩
ta̍h	taʔ˥
--ta	ta˨
ta	ta˥
tá	ta˥˧
tà	ta˨˩
tâ	ta˧˥
tā	ta˧
--tann	tã˨
tann	tã˥
tánn	tã˥˧
tànn	tã˨˩
tânn	tã˧˥
tānn	tã˧
thah	tʰaʔ˩
tha̍h	tʰaʔ˥
--tha	tʰa˨
tha	tʰa˥
thá	tʰa˥˧
thà	tʰa˨˩
thâ	tʰa˧˥
thā	tʰa˧
--thann	tʰã˨
thann	tʰã˥
thánn	tʰã˥˧
thànn	tʰã˨˩
thânn	tʰã˧˥
thānn	tʰã˧
--thiau	tʰɪaʊ˨
thiau	tʰɪaʊ˥
thiáu	tʰɪaʊ˥˧
thiàu	tʰɪaʊ˨˩
thiâu	tʰɪaʊ˧˥
thiāu	tʰɪaʊ˧
--tiau	tɪaʊ˨
tiau	tɪaʊ˥
tiáu	tɪaʊ˥˧
tiàu	tɪaʊ˨˩
tiâu	tɪaʊ˧˥
tiāu	tɪaʊ˧
tat	tat˩
ta̍t	tat˥
that	tʰat˩
tha̍t	tʰat˥
--tau	tau˨
tau	tau˥
táu	tau˥˧
tàu	tau˨˩
tâu	tau˧˥
tāu	tau˧
--thau	tʰau˨
thau	tʰau˥
tháu	tʰau˥˧
thàu	tʰau˨˩
thâu	tʰau˧˥
thāu	tʰau˧
--tsir	tɕɨ˨
tsir	tɕɨ˥
tsír	tɕɨ˥˧
tsìr	tɕɨ˨˩
tsîr	tɕɨ˧˥
tsīr	tɕɨ˧
--tshio	tɕʰɪə˨
tshio	tɕʰɪə˥
tshió	tɕʰɪə˥˧
tshiò	tɕʰɪə˨˩
tshiô	tɕʰɪə˧˥
tshiō	tɕʰɪə˧
tshioh	tɕʰɪəʔ˩
tshio̍h	tɕʰɪəʔ˥
tsioh	tɕɪəʔ˩
tsio̍h	tɕɪəʔ˥
--tshian	tɕʰɪɛn˨
tshian	tɕʰɪɛn˥
tshián	tɕʰɪɛn˥˧
tshiàn	tɕʰɪɛn˨˩
tshiân	tɕʰɪɛn˧˥
tshiān	tɕʰɪɛn˧
--tsian	tɕɪɛn˨
tsian	tɕɪɛn˥
tsián	tɕɪɛn˥˧
tsiàn	tɕɪɛn˨˩
tsiân	tɕɪɛn˧˥
tsiān	tɕɪɛn˧
--thian	tʰɪɛn˨
thian	tʰɪɛn˥
thián	tʰɪɛn˥˧
thiàn	tʰɪɛn˨˩
thiân	tʰɪɛn˧˥
thiān	tʰɪɛn˧
--tian	tɪɛn˨
tian	tɪɛn˥
tián	tɪɛn˥˧
tiàn	tɪɛn˨˩
tiân	tɪɛn˧˥
tiān	tɪɛn˧
--te	te˨
te	te˥
té	te˥˧
tè	te˨˩
tê	te˧˥
tē	te˧
--tenn	tẽ˨
tenn	tẽ˥
ténn	tẽ˥˧
tènn	tẽ˨˩
tênn	tẽ˧˥
tēnn	tẽ˧
--the	tʰe˨
the	tʰe˥
thé	tʰe˥˧
thè	tʰe˨˩
thê	tʰe˧˥
thē	tʰe˧
--thenn	tʰẽ˨
thenn	tʰẽ˥
thénn	tʰẽ˥˧
thènn	tʰẽ˨˩
thênn	tʰẽ˧˥
thēnn	tʰẽ˧
--thio	tʰɪə˨
thio	tʰɪə˥
thió	tʰɪə˥˧
thiò	tʰɪə˨˩
thiô	tʰɪə˧˥
thiō	tʰɪə˧
--tho	tʰə˨
tho	tʰə˥
thó	tʰə˥˧
thò	tʰə˨˩
thô	tʰə˧˥
thō	tʰə˧
tioh	tɪəʔ˩
tio̍h	tɪəʔ˥
--tio	tɪə˨
tio	tɪə˥
tió	tɪə˥˧
tiò	tɪə˨˩
tiô	tɪə˧˥
tiō	tɪə˧
--to	tə˨
to	tə˥
tó	tə˥˧
tò	tə˨˩
tô	tə˧˥
tō	tə˧
--tshia	tɕʰia˨
tshia	tɕʰia˥
tshiá	tɕʰia˥˧
tshià	tɕʰia˨˩
tshiâ	tɕʰia˧˥
tshiā	tɕʰia˧
--tshiann	tɕʰiã˨
tshiann	tɕʰiã˥
tshiánn	tɕʰiã˥˧
tshiànn	tɕʰiã˨˩
tshiânn	tɕʰiã˧˥
tshiānn	tɕʰiã˧
tshiah	tɕʰiaʔ˩
tshia̍h	tɕʰiaʔ˥
tsiah	tɕiaʔ˩
tsia̍h	tɕiaʔ˥
--tsia	tɕia˨
tsia	tɕia˥
tsiá	tɕia˥˧
tsià	tɕia˨˩
tsiâ	tɕia˧˥
tsiā	tɕia˧
--tsiann	tɕiã˨
tsiann	tɕiã˥
tsiánn	tɕiã˥˧
tsiànn	tɕiã˨˩
tsiânn	tɕiã˧˥
tsiānn	tɕiã˧
--tshiai	tɕʰiai˨
tshiai	tɕʰiai˥
tshiái	tɕʰiai˥˧
tshiài	tɕʰiai˨˩
tshiâi	tɕʰiai˧˥
tshiāi	tɕʰiai˧
--tshiainn	tɕʰiaĩ˨
tshiainn	tɕʰiaĩ˥
tshiáinn	tɕʰiaĩ˥˧
tshiàinn	tɕʰiaĩ˨˩
tshiâinn	tɕʰiaĩ˧˥
tshiāinn	tɕʰiaĩ˧
tshiak	tɕʰiak˩
tshia̍k	tɕʰiak˥
tsiak	tɕiak˩
tsia̍k	tɕiak˥
--tshiam	tɕʰiam˨
tshiam	tɕʰiam˥
tshiám	tɕʰiam˥˧
tshiàm	tɕʰiam˨˩
tshiâm	tɕʰiam˧˥
tshiām	tɕʰiam˧
--tsiam	tɕiam˨
tsiam	tɕiam˥
tsiám	tɕiam˥˧
tsiàm	tɕiam˨˩
tsiâm	tɕiam˧˥
tsiām	tɕiam˧
tshiap	tɕʰiap˩
tshia̍p	tɕʰiap˥
tsiap	tɕiap˩
tsia̍p	tɕiap˥
tshiat	tɕʰiat˩
tshia̍t	tɕʰiat˥
tsiat	tɕiat˩
tsia̍t	tɕiat˥
--tshi	tɕʰi˨
tshi	tɕʰi˥
tshí	tɕʰi˥˧
tshì	tɕʰi˨˩
tshî	tɕʰi˧˥
tshī	tɕʰi˧
--tshir	tɕʰiɨ˨
tshir	tɕʰiɨ˥
tshír	tɕʰiɨ˥˧
tshìr	tɕʰiɨ˨˩
tshîr	tɕʰiɨ˧˥
tshīr	tɕʰiɨ˧
--tsi	tɕi˨
tsi	tɕi˥
tsí	tɕi˥˧
tsì	tɕi˨˩
tsî	tɕi˧˥
tsī	tɕi˧
--tsinn	tɕĩ˨
tsinn	tɕĩ˥
tsínn	tɕĩ˥˧
tsìnn	tɕĩ˨˩
tsînn	tɕĩ˧˥
tsīnn	tɕĩ˧
--tshie	tɕʰie˨
tshie	tɕʰie˥
tshié	tɕʰie˥˧
tshiè	tɕʰie˨˩
tshiê	tɕʰie˧˥
tshiē	tɕʰie˧
--tshienn	tɕʰiẽ˨
tshienn	tɕʰiẽ˥
tshiénn	tɕʰiẽ˥˧
tshiènn	tɕʰiẽ˨˩
tshiênn	tɕʰiẽ˧˥
tshiēnn	tɕʰiẽ˧
--tshio	tɕʰiə˨
tshio	tɕʰiə˥
tshió	tɕʰiə˥˧
tshiò	tɕʰiə˨˩
tshiô	tɕʰiə˧˥
tshiō	tɕʰiə˧
--tsie	tɕie˨
tsie	tɕie˥
tsié	tɕie˥˧
tsiè	tɕie˨˩
tsiê	tɕie˧˥
tsiē	tɕie˧
--tsienn	tɕiẽ˨
tsienn	tɕiẽ˥
tsiénn	tɕiẽ˥˧
tsiènn	tɕiẽ˨˩
tsiênn	tɕiẽ˧˥
tsiēnn	tɕiẽ˧
--tsio	tɕiə˨
tsio	tɕiə˥
tsió	tɕiə˥˧
tsiò	tɕiə˨˩
tsiô	tɕiə˧˥
tsiō	tɕiə˧
--tshinn	tɕʰiĩ˨
tshinn	tɕʰiĩ˥
tshínn	tɕʰiĩ˥˧
tshìnn	tɕʰiĩ˨˩
tshînn	tɕʰiĩ˧˥
tshīnn	tɕʰiĩ˧
--tshiiunn	tɕʰiiũ˨
tshiiunn	tɕʰiiũ˥
tshííúnn	tɕʰiiũ˥˧
tshììùnn	tɕʰiiũ˨˩
tshîîûnn	tɕʰiiũ˧˥
tshīīūnn	tɕʰiiũ˧
--tshim	tɕʰim˨
tshim	tɕʰim˥
tshím	tɕʰim˥˧
tshìm	tɕʰim˨˩
tshîm	tɕʰim˧˥
tshīm	tɕʰim˧
--tsim	tɕim˨
tsim	tɕim˥
tsím	tɕim˥˧
tsìm	tɕim˨˩
tsîm	tɕim˧˥
tsīm	tɕim˧
--thim	tʰim˨
thim	tʰim˥
thím	tʰim˥˧
thìm	tʰim˨˩
thîm	tʰim˧˥
thīm	tʰim˧
--tim	tim˨
tim	tim˥
tím	tim˥˧
tìm	tim˨˩
tîm	tim˧˥
tīm	tim˧
--tshin	tɕʰin˨
tshin	tɕʰin˥
tshín	tɕʰin˥˧
tshìn	tɕʰin˨˩
tshîn	tɕʰin˧˥
tshīn	tɕʰin˧
--tshing	tɕʰiŋ˨
tshing	tɕʰiŋ˥
tshíng	tɕʰiŋ˥˧
tshìng	tɕʰiŋ˨˩
tshîng	tɕʰiŋ˧˥
tshīng	tɕʰiŋ˧
--tshing	tɕʰiŋ̍˨
tshing	tɕʰiŋ̍˥
tshíng	tɕʰiŋ̍˥˧
tshìng	tɕʰiŋ̍˨˩
tshîng	tɕʰiŋ̍˧˥
tshīng	tɕʰiŋ̍˧
--tsing	tɕiŋ˨
tsing	tɕiŋ˥
tsíng	tɕiŋ˥˧
tsìng	tɕiŋ˨˩
tsîng	tɕiŋ˧˥
tsīng	tɕiŋ˧
--tsing	tɕiŋ̍˨
tsing	tɕiŋ̍˥
tsíng	tɕiŋ̍˥˧
tsìng	tɕiŋ̍˨˩
tsîng	tɕiŋ̍˧˥
tsīng	tɕiŋ̍˧
--ting	tiŋ˨
ting	tiŋ˥
tíng	tiŋ˥˧
tìng	tiŋ˨˩
tîng	tiŋ˧˥
tīng	tiŋ˧
--thing	tʰiŋ˨
thing	tʰiŋ˥
thíng	tʰiŋ˥˧
thìng	tʰiŋ˨˩
thîng	tʰiŋ˧˥
thīng	tʰiŋ˧
--thin	tʰin˨
thin	tʰin˥
thín	tʰin˥˧
thìn	tʰin˨˩
thîn	tʰin˧˥
thīn	tʰin˧
--tin	tin˨
tin	tin˥
tín	tin˥˧
tìn	tin˨˩
tîn	tin˧˥
tīn	tin˧
--tshio	tɕʰio˨
tshio	tɕʰio˥
tshió	tɕʰio˥˧
tshiò	tɕʰio˨˩
tshiô	tɕʰio˧˥
tshiō	tɕʰio˧
--tshioo	tɕʰiɔ˨
tshioo	tɕʰiɔ˥
tshióo	tɕʰiɔ˥˧
tshiòo	tɕʰiɔ˨˩
tshiôo	tɕʰiɔ˧˥
tshiōo	tɕʰiɔ˧
--tshionn	tɕʰiɔ̃˨
tshionn	tɕʰiɔ̃˥
tshiónn	tɕʰiɔ̃˥˧
tshiònn	tɕʰiɔ̃˨˩
tshiônn	tɕʰiɔ̃˧˥
tshiōnn	tɕʰiɔ̃˧
--tsio	tɕio˨
tsio	tɕio˥
tsió	tɕio˥˧
tsiò	tɕio˨˩
tsiô	tɕio˧˥
tsiō	tɕio˧
--tsioo	tɕiɔ˨
tsioo	tɕiɔ˥
tsióo	tɕiɔ˥˧
tsiòo	tɕiɔ˨˩
tsiôo	tɕiɔ˧˥
tsiōo	tɕiɔ˧
--tsionn	tɕiɔ̃˨
tsionn	tɕiɔ̃˥
tsiónn	tɕiɔ̃˥˧
tsiònn	tɕiɔ̃˨˩
tsiônn	tɕiɔ̃˧˥
tsiōnn	tɕiɔ̃˧
tshiok	tɕʰiɔk˩
tshio̍k	tɕʰiɔk˥
tsiok	tɕiɔk˩
tsio̍k	tɕiɔk˥
tship	tɕʰip˩
tshi̍p	tɕʰip˥
tsip	tɕip˩
tsi̍p	tɕip˥
tshit	tɕʰit˩
tshi̍t	tɕʰit˥
tsit	tɕit˩
tsi̍t	tɕit˥
--thi	tʰi˨
thi	tʰi˥
thí	tʰi˥˧
thì	tʰi˨˩
thî	tʰi˧˥
thī	tʰi˧
--thinn	tʰĩ˨
thinn	tʰĩ˥
thínn	tʰĩ˥˧
thìnn	tʰĩ˨˩
thînn	tʰĩ˧˥
thīnn	tʰĩ˧
--ti	ti˨
ti	ti˥
tí	ti˥˧
tì	ti˨˩
tî	ti˧˥
tī	ti˧
--tinn	tĩ˨
tinn	tĩ˥
tínn	tĩ˥˧
tìnn	tĩ˨˩
tînn	tĩ˧˥
tīnn	tĩ˧
tit	tit˩
ti̍t	tit˥
--tshiua	tɕʰiua˨
tshiua	tɕʰiua˥
tshiuá	tɕʰiua˥˧
tshiuà	tɕʰiua˨˩
tshiuâ	tɕʰiua˧˥
tshiuā	tɕʰiua˧
--tshiuai	tɕʰiuai˨
tshiuai	tɕʰiuai˥
tshiuái	tɕʰiuai˥˧
tshiuài	tɕʰiuai˨˩
tshiuâi	tɕʰiuai˧˥
tshiuāi	tɕʰiuai˧
--tshiuan	tɕʰiuan˨
tshiuan	tɕʰiuan˥
tshiuán	tɕʰiuan˥˧
tshiuàn	tɕʰiuan˨˩
tshiuân	tɕʰiuan˧˥
tshiuān	tɕʰiuan˧
tshiô	tɕʰiu˧˥
tshiō	tɕʰiu˧
--tshiu	tɕʰiu˨
--tshiu	tɕʰiu˨
tshiu	tɕʰiu˥
tshiu	tɕʰiu˥
tshiú	tɕʰiu˥˧
tshiú	tɕʰiu˥˧
tshiù	tɕʰiu˨˩
tshiù	tɕʰiu˨˩
tshiû	tɕʰiu˧˥
tshiū	tɕʰiu˧
--tsiu	tɕiu˨
tsiu	tɕiu˥
tsiú	tɕiu˥˧
tsiù	tɕiu˨˩
tsiû	tɕiu˧˥
tsiū	tɕiu˧
--tsiiunn	tɕiũ˨
tsiiunn	tɕiũ˥
tsííúnn	tɕiũ˥˧
tsììùnn	tɕiũ˨˩
tsîîûnn	tɕiũ˧˥
tsīīūnn	tɕiũ˧
--tshiue	tɕʰiue˨
tshiue	tɕʰiue˥
tshiué	tɕʰiue˥˧
tshiuè	tɕʰiue˨˩
tshiuê	tɕʰiue˧˥
tshiuē	tɕʰiue˧
thiô	tʰiu˧˥
thiō	tʰiu˧
--thiu	tʰiu˨
thiu	tʰiu˥
thiú	tʰiu˥˧
thiù	tʰiu˨˩
--thiunn	tʰiũ˨
thiunn	tʰiũ˥
thíúnn	tʰiũ˥˧
thìùnn	tʰiũ˨˩
thîûnn	tʰiũ˧˥
thīūnn	tʰiũ˧
tiô	tiu˧˥
tiō	tiu˧
--tiu	tiu˨
tiu	tiu˥
tiú	tiu˥˧
tiù	tiu˨˩
--tiunn	tiũ˨
tiunn	tiũ˥
tíúnn	tiũ˥˧
tìùnn	tiũ˨˩
tîûnn	tiũ˧˥
tīūnn	tiũ˧
tshik	tɕʰɪk˩
tshi̍k	tɕʰɪk˥
tsik	tɕɪk˩
tsi̍k	tɕɪk˥
tik	tɪk˩
ti̍k	tɪk˥
thik	tʰɪk˩
thi̍k	tʰɪk˥
--thng	tʰŋ̍˨
thng	tʰŋ̍˥
thng	tʰŋ̍˥˧
thng	tʰŋ̍˨˩
thng	tʰŋ̍˧˥
thng	tʰŋ̍˧
--tng	tŋ̍˨
tng	tŋ̍˥
tng	tŋ̍˥˧
tng	tŋ̍˨˩
tng	tŋ̍˧˥
tng	tŋ̍˧
thiok	tʰɪɔk˩
thio̍k	tʰɪɔk˥
thok	tʰɔk˩
tho̍k	tʰɔk˥
tiok	tɪɔk˩
tio̍k	tɪɔk˥
tok	tɔk˩
to̍k	tɔk˥
--tom	tɔm˨
tom	tɔm˥
tóm	tɔm˥˧
tòm	tɔm˨˩
tôm	tɔm˧˥
tōm	tɔm˧
--tshiong	tɕʰɪɔŋ˨
tshiong	tɕʰɪɔŋ˥
tshióng	tɕʰɪɔŋ˥˧
tshiòng	tɕʰɪɔŋ˨˩
tshiông	tɕʰɪɔŋ˧˥
tshiōng	tɕʰɪɔŋ˧
--tsiong	tɕɪɔŋ˨
tsiong	tɕɪɔŋ˥
tsióng	tɕɪɔŋ˥˧
tsiòng	tɕɪɔŋ˨˩
tsiông	tɕɪɔŋ˧˥
tsiōng	tɕɪɔŋ˧
--thiong	tʰɪɔŋ˨
thiong	tʰɪɔŋ˥
thióng	tʰɪɔŋ˥˧
thiòng	tʰɪɔŋ˨˩
thiông	tʰɪɔŋ˧˥
thiōng	tʰɪɔŋ˧
--thong	tʰɔŋ˨
thong	tʰɔŋ˥
thóng	tʰɔŋ˥˧
thòng	tʰɔŋ˨˩
thông	tʰɔŋ˧˥
thōng	tʰɔŋ˧
--tiong	tɪɔŋ˨
tiong	tɪɔŋ˥
tióng	tɪɔŋ˥˧
tiòng	tɪɔŋ˨˩
tiông	tɪɔŋ˧˥
tiōng	tɪɔŋ˧
--tong	tɔŋ˨
tong	tɔŋ˥
tóng	tɔŋ˥˧
tòng	tɔŋ˨˩
tông	tɔŋ˧˥
tōng	tɔŋ˧
--tho	tʰo˨
tho	tʰo˥
thó	tʰo˥˧
thò	tʰo˨˩
thô	tʰo˧˥
thō	tʰo˧
--thoo	tʰɔ˨
thoo	tʰɔ˥
thóo	tʰɔ˥˧
thòo	tʰɔ˨˩
thôo	tʰɔ˧˥
thōo	tʰɔ˧
--thonn	tʰɔ̃˨
thonn	tʰɔ̃˥
thónn	tʰɔ̃˥˧
thònn	tʰɔ̃˨˩
thônn	tʰɔ̃˧˥
thōnn	tʰɔ̃˧
--to	to˨
to	to˥
tó	to˥˧
tò	to˨˩
tô	to˧˥
tō	to˧
--too	tɔ˨
too	tɔ˥
tóo	tɔ˥˧
tòo	tɔ˨˩
tôo	tɔ˧˥
tōo	tɔ˧
--tonn	tɔ̃˨
tonn	tɔ̃˥
tónn	tɔ̃˥˧
tònn	tɔ̃˨˩
tônn	tɔ̃˧˥
tōnn	tɔ̃˧
tsah	tsaʔ˩
tsa̍h	tsaʔ˥
--tsa	tsa˨
tsa	tsa˥
tsá	tsa˥˧
tsà	tsa˨˩
